label,text
pos,a terrific insider look at the star-making machinery of tinseltown . 
pos,it's a diverting enough hour-and-a-half for the family audience . 
pos,a party-hearty teen flick that scalds like acid . 
pos,as giddy and whimsical and relevant today as it was 270 years ago . 
pos,the film offers an intriguing what-if premise . 
pos,the pianist is the film roman polanski may have been born to make . 
pos,this version does justice both to stevenson and to the sci-fi genre . 
pos,poignant and delicately complex . 
pos,"enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers . "
pos,cho's latest comic set isn't as sharp or as fresh as i'm the one that i want . . . but it's still damn funny stuff . 
pos,"in the pianist , polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions , and he allows nothing to get in the way . "
pos,"despite the film's shortcomings , the stories are quietly moving . "
pos,"those who love cinema paradiso will find the new scenes interesting , but few will find the movie improved . "
pos,"if you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy . "
pos,this bracingly truthful antidote to hollywood teenage movies that slather clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty . 
pos,"the reason to see "" sade "" lay with the chemistry and complex relationship between the marquis ( auteil ) and emilie ( le besco ) . "
pos,it's the filmmakers' post-camp comprehension of what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion . 
pos,serious and thoughtful . 
pos,"it strikes hardest… when it reminds you how pertinent its dynamics remain . fifty years after the fact , the world's political situation seems little different , and [director phillip] noyce brings out the allegory with remarkable skill . "
pos,"the film's strength isn't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears . "
pos," . . . best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the warren report . "
pos,"it has its faults , but it is a kind , unapologetic , sweetheart of a movie , and mandy moore leaves a positive impression . "
pos,"the saigon of 1952 is an uneasy mix of sensual delights and simmering violence , and the quiet american brings us right into the center of that world . "
pos,"despite its shortcomings , girls can't swim represents an engaging and intimate first feature by a talented director to watch , and it's a worthy entry in the french coming-of-age genre . "
pos,"flawed , but worth seeing for ambrose's performance . "
pos,"with dirty deeds , david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen . "
pos,the humor and humanity of monsoon wedding are in perfect balance . 
pos,"lookin' for sin , american-style ? try hell house , which documents the cautionary christian spook-a-rama of the same name . "
pos,a compelling motion picture that illustrates an american tragedy . 
pos,"as comedic spotlights go , notorious c . h . o . hits all the verbal marks it should . "
pos,it's a day at the beach -- with air conditioning and popcorn . 
pos,"frida isn't that much different from many a hollywood romance . what sets it apart is the vision that taymor , the avant garde director of broadway's the lion king and the film titus , brings . "
pos,"stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid . "
pos,"extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten . "
pos,the film exudes the urbane sweetness that woody allen seems to have bitterly forsaken . 
pos,"k-19 : the widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining . "
pos,"it's good , hard-edged stuff , violent and a bit exploitative but also nicely done , morally alert and street-smart . "
pos,"cineasts will revel in those visual in-jokes , as in the film's verbal pokes at everything from the likes of miramax chief harvey weinstein's bluff personal style to the stylistic rigors of denmark's dogma movement . "
pos,it's a rare window on an artistic collaboration . 
pos," . . . begins with promise , but runs aground after being snared in its own tangled plot . "
pos,perhaps the best sports movie i've ever seen . 
pos,cho's timing is priceless . 
pos," . . . creates a visceral sense of its characters' lives and conflicted emotions that carries it far above . . . what could have been a melodramatic , lifetime channel-style anthology . "
pos,"a sensitive , moving , brilliantly constructed work . "
pos,an edgy thriller that delivers a surprising punch . 
pos,a reasonably entertaining sequel to 1994's surprise family hit that may strain adult credibility . 
pos,[reno] delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion . 
pos,there is truth here
pos,"a confident , richly acted , emotionally devastating piece of work and 2002's first great film"
pos,"a touching , small-scale story of family responsibility and care in the community . "
pos,arteta directs one of the best ensemble casts of the year
pos,the casting of von sydow . . . is itself intacto's luckiest stroke . 
pos,"no , it's not as single-minded as john carpenter's original , but it's sure a lot smarter and more unnerving than the sequels . "
pos,"a gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable . "
pos,"stands as one of the year's most intriguing movie experiences , letting its imagery speak for it while it forces you to ponder anew what a movie can be . "
pos," . . . the first 2/3 of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices ( cool visual backmasking ) , a solid cast , and some wickedly sick and twisted humor . . . "
pos,this movie got me grinning . there's a part of us that cannot help be entertained by the sight of someone getting away with something . 
pos,an old-fashioned drama of substance about a teacher's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue . 
pos,"what's not to like about a movie with a 'children's' song that includes the line 'my stepdad's not mean , he's just adjusting' ? "
pos,"this english-language version . . . does full honor to miyazaki's teeming and often unsettling landscape , and to the conflicted complexity of his characters . "
pos,the pleasures that it does afford may be enough to keep many moviegoers occupied amidst some of the more serious-minded concerns of other year-end movies . 
pos,"not everyone will welcome or accept the trials of henry kissinger as faithful portraiture , but few can argue that the debate it joins is a necessary and timely one . "
pos,"there are no special effects , and no hollywood endings . "
pos,"like the original , this version is raised a few notches above kiddie fantasy pablum by allen's astringent wit . "
pos,"despite its hawaiian setting , the science-fiction trimmings and some moments of rowdy slapstick , the basic plot of "" lilo "" could have been pulled from a tear-stained vintage shirley temple script . "
pos,a brutally honest documentary about a much anticipated family reunion that goes wrong thanks to culture shock and a refusal to empathize with others . 
pos,"filled with honest performances and exceptional detail , baran is a gentle film with dramatic punch , a haunting ode to humanity . "
pos,"sparkles in its deft portrait of tinseltown's seasoned veterans of gossip , wealth , paranoia , and celebrityhood . "
pos,"in its dry and forceful way , it delivers the same message as jiri menzel's closely watched trains and danis tanovic's no man's land . "
pos,one-of-a-kind near-masterpiece . 
pos, . . . a triumph of emotionally and narratively complex filmmaking . 
pos,"[haynes'] homage to such films as "" all that heaven allows "" and "" imitation of life "" transcends them . simply put , "" far from heaven "" is a masterpiece . "
pos,an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time . 
pos,"although fairly involving as far as it goes , the film doesn't end up having much that is fresh to say about growing up catholic or , really , anything . "
pos,proves mainly that south korean filmmakers can make undemanding action movies with all the alacrity of their hollywood counterparts . 
pos,a very funny romantic comedy about two skittish new york middle-agers who stumble into a relationship and then struggle furiously with their fears and foibles . 
pos,top-notch action powers this romantic drama . 
pos,"beresford nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart . it really is a shame that more won't get an opportunity to embrace small , sweet 'evelyn . '"
pos,"i stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights . "
pos,probably the best case for christianity since chesterton and lewis . 
pos,"a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative hollywood practices . "
pos,"would be an unendurable viewing experience for this ultra-provincial new yorker if 26-year-old reese witherspoon were not on hand to inject her pure fantasy character , melanie carmichael , with a massive infusion of old-fashioned hollywood magic . "
pos,"visually fascinating . . . an often intense character study about fathers and sons , loyalty and duty . "
pos,a lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world . 
pos,schütte's dramatic snapshot of the artist three days before his death offers an interesting bit of speculation as to the issues brecht faced as his life drew to a close . 
pos,"a slick , engrossing melodrama . "
pos,"s1m0ne's satire is not subtle , but it is effective . it's a quirky , off-beat project . . . . "
pos,"while some will object to the idea of a vietnam picture with such a rah-rah , patriotic tone , soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation . "
pos,"even if you don't know the band or the album's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st century . "
pos,the solid filmmaking and convincing characters makes this a high water mark for this genre . 
pos,"films about loss , grief and recovery are pretty valuable these days . seen in that light , moonlight mile should strike a nerve in many . "
pos,"it's endlessly inventive , consistently intelligent and sickeningly savage . "
pos,it is definitely worth seeing . 
pos,an impeccable study in perversity . 
pos,"far from heaven is a dazzling conceptual feat , but more than that , it's a work of enthralling drama . "
pos,"a movie that both thrills the eye and , in its over-the-top way , touches the heart . "
pos,"stuffed to the brim with ideas , american instigator michael moore's film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition . "
pos,"affectionately reminds us that , in any language , the huge stuff in life can usually be traced back to the little things . "
pos,"a drama of great power , yet some members of the audience will leave the theater believing they have seen a comedy . "
pos,"the large-frame imax camera lends itself beautifully to filming the teeming life on the reefs , making this gorgeous film a must for everyone from junior scientists to grown-up fish lovers . "
pos,"the result is more depressing than liberating , but it's never boring . "
pos,a story about intelligent high school students that deals with first love sweetly but also seriously . it is also beautifully acted . 
pos,"it isn't that the picture is unfamiliar , but that it manages to find new avenues of discourse on old problems . "
pos,"same song , second verse , coulda been better , but it coulda been worse . "
pos,"it's a technically superb film , shining with all the usual spielberg flair , expertly utilizing the talents of his top-notch creative team . "
pos,"wilco fans will have a great time , and the movie should win the band a few new converts , too . "
pos,"tsai has a well-deserved reputation as one of the cinema world's great visual stylists , and in this film , every shot enhances the excellent performances . "
pos,the date movie that franz kafka would have made . 
pos,"the fact is that the screen is most alive when it seems most likely that broomfield's interviewees , or even himself , will not be for much longer . "
pos,leguizamo and jones are both excellent and the rest of the cast is uniformly superb . 
pos,i liked this film a lot . . . 
pos, . . . there is enough originality in 'life' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens . 
pos,a solid and refined piece of moviemaking imbued with passion and attitude . 
pos,"nettelbeck has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book . "
pos,"with or without the sex , a wonderful tale of love and destiny , told well by a master storyteller"
pos,"on the surface a silly comedy , scotland , pa would be forgettable if it weren't such a clever adaptation of the bard's tragic play . "
pos,"a weird , arresting little ride . "
pos,"a fine film , but it would be a lot better if it stuck to betty fisher and left out the other stories . "
pos,"a first-class road movie that proves you can run away from home , but your ego and all your problems go with you . "
pos,"you might want to take a reality check before you pay the full ticket price to see "" simone , "" and consider a dvd rental instead . "
pos,well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin . 
pos,a backstage must-see for true fans of comedy . 
pos,"there's back-stabbing , inter-racial desire and , most importantly , singing and dancing . "
pos,"the film sounds like the stuff of lurid melodrama , but what makes it interesting as a character study is the fact that the story is told from paul's perspective . "
pos,"jones . . . makes a great impression as the writer-director of this little $1 . 8 million charmer , which may not be cutting-edge indie filmmaking but has a huge heart . "
pos,"in the disturbingly involving family dysfunctional drama how i killed my father , french director anne fontaine delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition"
pos,"below may not mark mr . twohy's emergence into the mainstream , but his promise remains undiminished . "
pos,there's no reason to miss interview with the assassin
pos,happily stays close to the ground in a spare and simple manner and doesn't pummel us with phony imagery or music . 
pos,its sheer dynamism is infectious . 
pos,"for his first attempt at film noir , spielberg presents a fascinating but flawed look at the near future . "
pos,lightweight but appealing . 
pos,it somehow managed to make its way past my crappola radar and find a small place in my heart
pos,"perhaps it's cliche to call the film 'refreshing , ' but it is . 'drumline' shows a level of young , black manhood that is funny , touching , smart and complicated . "
pos,"it does give a taste of the burning man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity . "
pos,the limited sets and small confined and dark spaces also are homages to a classic low-budget film noir movie . 
pos,"the movie is well done , but slow . "
pos,"[a] wonderfully loopy tale of love , longing , and voting . "
pos,"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react . "
pos,"the last scenes of the film are anguished , bitter and truthful . mr . koshashvili is a director to watch . "
pos,predictable storyline and by-the-book scripting is all but washed away by sumptuous ocean visuals and the cinematic stylings of director john stockwell . 
pos,"antwone fisher certainly does the trick of making us care about its protagonist and celebrate his victories but , with few exceptions , it rarely stoops to cheap manipulation or corny conventions to do it . "
pos,"one feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early italian neorealism . "
pos,"it challenges , this nervy oddity , like modern art should . "
pos,"whenever you think you've figured out late marriage , it throws you for a loop . "
pos,the pianist is polanski's best film . 
pos,"it is a testament of quiet endurance , of common concern , of reconciled survival . "
pos,"this orange has some juice , but it's far from fresh-squeezed . "
pos,"a sensitive , modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern china . "
pos,highly engaging . 
pos,"high crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort . "
pos,cusack's just brilliant in this . 
pos,knows how to make our imagination wonder . 
pos,"jae-eun jeong's take care of my cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the south korean cinema . "
pos,"the overall fabric is hypnotic , and mr . mattei fosters moments of spontaneous intimacy . "
pos,"evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones . "
pos,malcolm mcdowell is cool . paul bettany is cool . paul bettany playing malcolm mcdowell ? cool . 
pos,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes . "
pos, . . . a trashy little bit of fluff stuffed with enjoyable performances and a bewildering sense of self-importance
pos,"an inventive , absorbing movie that's as hard to classify as it is hard to resist . "
pos,"it made me want to get made-up and go see this movie with my sisters . i thought the relationships were wonderful , the comedy was funny , and the love 'real' . "
pos," ( caine ) proves once again he hasn't lost his touch , bringing off a superb performance in an admittedly middling film . "
pos,"bogdanovich puts history in perspective and , via kirsten dunst's remarkable performance , he showcases davies as a young woman of great charm , generosity and diplomacy . "
pos,"this breezy caper movie becomes a soulful , incisive meditation on the way we were , and the way we are . "
pos,a captivating new film . 
pos,those who aren't put off by the film's austerity will find it more than capable of rewarding them . 
pos,"it's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties . "
pos,reveals how important our special talents can be when put in service of of others . it also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them . 
pos,"with the same sort of good-natured fun found in films like tremors , eight legged freaks is prime escapist fare . "
pos,"a sharp , amusing study of the cult of celebrity . "
pos,the sentimental cliches mar an otherwise excellent film . a powerful performance from mel gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an m-16 . 
pos,"a graceful , moving tribute to the courage of new york's finest and a nicely understated expression of the grief shared by the nation at their sacrifice . "
pos,"a coming-of-age tale from new zealand whose boozy , languid air is balanced by a rich visual clarity and deeply felt performances across the board . "
pos,"made to be jaglomized is the cannes film festival , the annual riviera spree of flesh , buzz , blab and money . the charming result is festival in cannes . "
pos,"if you're looking for something new and hoping for something entertaining , you're in luck . "
pos,"a hugely rewarding experience that's every bit as enlightening , insightful and entertaining as grant's two best films -- four weddings and a funeral and bridget jones's diary . "
pos,a rip-roaring comedy action fest that'll put hairs on your chest . 
pos,"if there's no art here , it's still a good yarn -- which is nothing to sneeze at these days . "
pos,"simultaneously heart-breaking and very funny , the last kiss is really all about performances . "
pos,"there is a subversive element to this disney cartoon , providing unexpected fizzability . "
pos,"an unforgettable look at morality , family , and social expectation through the prism of that omnibus tradition called marriage . "
pos,"an enjoyable , if occasionally flawed , experiment . "
pos,miyazaki is one of world cinema's most wondrously gifted artists and storytellers . 
pos,"if ayurveda can help us return to a sane regimen of eating , sleeping and stress-reducing contemplation , it is clearly a good thing . "
pos,"meeting , even exceeding expectations , it's the best sequel since the empire strikes back . . . a majestic achievement , an epic of astonishing grandeur and surprising emotional depth . "
pos,"leigh is one of the rare directors who feels acting is the heart and soul of cinema . he allows his cast members to make creative contributions to the story and dialogue . this method almost never fails him , and it works superbly here . "
pos,"poetry in motion captured on film . while it can be a bit repetitive , overall it's an entertaining and informative documentary . "
pos,"directing with a sure and measured hand , [haneke] steers clear of the sensational and offers instead an unflinching and objective look at a decidedly perverse pathology . "
pos,the entire movie establishes a wonderfully creepy mood . 
pos,"i found the ring moderately absorbing , largely for its elegantly colorful look and sound . "
pos,"the filmmakers want nothing else than to show us a good time , and in their cheap , b movie way , they succeed . "
pos,amari has dressed up this little parable in a fairly irresistible package full of privileged moments and memorable performances . 
pos,"rabbit-proof fence will probably make you angry . but it will just as likely make you weep , and it will do so in a way that doesn't make you feel like a sucker . "
pos,"both heartbreaking and heartwarming . . . just a simple fable done in an artless sytle , but it's tremendously moving . "
pos,this masterfully calibrated psychological thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat short . 
pos,"the film's sense of imagery gives it a terrible strength , but it's propelled by the acting . "
pos,"the pianist [is] a supremely hopeful cautionary tale of war's madness remembered that we , today , can prevent its tragic waste of life . here is a divine monument to a single man's struggle to regain his life , his dignity and his music . "
pos,"strange it is , but delightfully so . "
pos,"elegant , mannered and teasing . "
pos,an average coming-of-age tale elevated by the wholesome twist of a pesky mother interfering during her son's discovery of his homosexuality . 
pos,the ingenuity that parker displays in freshening the play is almost in a class with that of wilde himself . 
pos,"decasia is what has happened already to so many silent movies , newsreels and the like . the unexpected thing is that its dying , in this shower of black-and-white psychedelia , is quite beautiful . "
pos,"a droll , bitchy frolic which pokes fun at the price of popularity and small-town pretension in the lone star state . "
pos,"with each of her three protagonists , miller eloquently captures the moment when a woman's life , out of a deep-seated , emotional need , is about to turn onto a different path . "
pos,ryan gosling . . . is at 22 a powerful young actor . 
pos,"a minor work yet there's no denying the potency of miller's strange , fleeting brew of hopeful perseverance and hopeless closure . "
pos,"as an introduction to the man's theories and influence , derrida is all but useless ; as a portrait of the artist as an endlessly inquisitive old man , however , it's invaluable . "
pos,the film is a verbal duel between two gifted performers . 
pos,"imperfect ? yes , but also intriguing and honorable , a worthwhile addition to a distinguished film legacy . "
pos,you'll get the enjoyable basic minimum . but not a whit more . 
pos,what a great way to spend 4 units of your day . 
pos,"the movie is hardly a masterpiece , but it does mark ms . bullock's best work in some time . "
pos,as simple and innocent a movie as you can imagine . this is a movie you can trust . 
pos,"passionate , irrational , long-suffering but cruel as a tarantula , helga figures prominently in this movie , and helps keep the proceedings as funny for grown-ups as for rugrats . "
pos," "" it's all about the image . "" "
pos,feral and uncomfortable . 
pos,"vividly conveys the passion , creativity , and fearlessness of one of mexico's most colorful and controversial artists -- a captivating drama that will speak to the nonconformist in us all . "
pos,"hollywood ending is not show-stoppingly hilarious , but scathingly witty nonetheless . "
pos,maybe thomas wolfe was right : you can't go home again . 
pos,"a compelling yarn , but not quite a ripping one . "
pos,"on the granger movie gauge of 1 to 10 , the powerpuff girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience . "
pos,the film has several strong performances . 
pos,"i've never bought from telemarketers , but i bought this movie . "
pos,"perfectly pitched between comedy and tragedy , hope and despair , about schmidt instead comes far closer than many movies to expressing the way many of us live -- someplace between consuming self-absorption and insistently demanding otherness . "
pos,"the funny thing is , i didn't mind all this contrived nonsense a bit . "
pos,"[shyamalan] turns the goose-pimple genre on its empty head and fills it with spirit , purpose and emotionally bruised characters who add up to more than body count . "
pos,"a sexy , peculiar and always entertaining costume drama set in renaissance spain , and the fact that it's based on true events somehow makes it all the more compelling . "
pos,an entertaining documentary that freshly considers arguments the bard's immortal plays were written by somebody else . 
pos,"a highly spirited , imaginative kid's movie that broaches neo-augustinian theology : is god stuck in heaven because he's afraid of his best-known creation ? "
pos,"call it magic realism or surrealism , but miss wonton floats beyond reality with a certain degree of wit and dignity . "
pos,raimi and his team couldn't have done any better in bringing the story of spider-man to the big screen . 
pos,the director explores all three sides of his story with a sensitivity and an inquisitiveness reminiscent of truffaut . 
pos,"well-acted , well-directed and , for all its moodiness , not too pretentious . "
pos,it's a satisfying summer blockbuster and worth a look . 
pos,boomers and their kids will have a barrie good time . 
pos,real women have curves wears its empowerment on its sleeve but even its worst harangues are easy to swallow thanks to remarkable performances by ferrera and ontiveros . 
pos,"ultimately , "" mib ii "" succeeds due to its rapid-fire delivery and enough inspired levity that it can't be dismissed as mindless . "
pos,stage director sam mendes showcases tom hanks as a depression era hit-man in this dark tale of revenge . 
pos,"sitting in the third row of the imax cinema at sydney's darling harbour , but i sometimes felt as though i was in the tiny two seater plane that carried the giant camera around australia , sweeping and gliding , banking and hovering over some of the most not"
pos,"the real charm of this trifle is the deadpan comic face of its star , jean reno , who resembles sly stallone in a hot sake half-sleep . "
pos,"what's so fun about this silly , outrageous , ingenious thriller is the director's talent . watching a brian depalma movie is like watching an alfred hitchcock movie after drinking twelve beers . "
pos,"strip it of all its excess debris , and you'd have a 90-minute , four-star movie . as it is , it's too long and unfocused . "
pos,an immensely entertaining look at some of the unsung heroes of 20th century pop music . 
pos,"this familiar rise-and-fall tale is long on glamour and short on larger moralistic consequences , though it's told with sharp ears and eyes for the tenor of the times . "
pos,this beautifully animated epic is never dull . 
pos,brian tufano's handsome widescreen photography and paul grabowsky's excellent music turn this fairly parochial melodrama into something really rather special . 
pos,"it makes compelling , provocative and prescient viewing . "
pos,a thoroughly entertaining comedy that uses grant's own twist of acidity to prevent itself from succumbing to its own bathos . 
pos,"using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater . "
pos,"what eric schaeffer has accomplished with never again may not , strictly speaking , qualify as revolutionary . but it's defiantly and delightfully against the grain . "
pos,"the hard-to-predict and absolutely essential chemistry between the down-to-earth bullock and the nonchalant grant proves to be sensational , and everything meshes in this elegant entertainment . "
pos,"a positively thrilling combination of ethnography and all the intrigue , betrayal , deceit and murder of a shakespearean tragedy or a juicy soap opera . "
pos,"mr . clooney , mr . kaufman and all their collaborators are entitled to take a deep bow for fashioning an engrossing entertainment out of an almost sure-fire prescription for a critical and commercial disaster . "
pos,"definitely funny stuff , but it's more of the 'laughing at' variety than the 'laughing with . '"
pos,easily the most thoughtful fictional examination of the root causes of anti-semitism ever seen on screen . 
pos,a gripping drama . 
pos,"a real winner -- smart , funny , subtle , and resonant . "
pos,"family portrait of need , neurosis and nervy negativity is a rare treat that shows the promise of digital filmmaking . "
pos,the pitch must have read like a discarded house beautiful spread . 
pos,"uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year . "
pos,director david jacobson gives dahmer a consideration that the murderer never game his victims . 
pos,the film has a terrific look and salma hayek has a feel for the character at all stages of her life . 
pos,a decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies . 
pos,the performances are remarkable . 
pos,"it's burns' visuals , characters and his punchy dialogue , not his plot , that carry waydowntown . "
pos,"as literary desecrations go , this makes for perfectly acceptable , occasionally very enjoyable children's entertainment . you'll forget about it by monday , though , and if they're old enough to have developed some taste , so will your kids . "
pos,"while i can't say it's on par with the first one , stuart little 2 is a light , fun cheese puff of a movie . "
pos,"strange , funny , twisted , brilliant and macabre . "
pos,a genuinely moving and wisely unsentimental drama . 
pos,heaven is a haunting dramatization of a couple's moral ascension . 
pos,the mothman prophecies is best when illustrating the demons bedevilling the modern masculine journey . 
pos,'stock up on silver bullets for director neil marshall's intense freight train of a film . '
pos,plays out with a dogged and eventually winning squareness that would make it the darling of many a kids-and-family-oriented cable channel . 
pos,"an entertaining british hybrid of comedy , caper thrills and quirky romance . "
pos,"alain choquart's camera barely stops moving , portraying both the turmoil of the time and giving conduct a perpetual sense of urgency , which , for a film that takes nearly three hours to unspool , is both funny and irritating . "
pos,mostly martha could have used a little trimming -- 10 or 15 minutes could be cut and no one would notice -- but it's a pleasurable trifle . the only pain you'll feel as the credits roll is your stomach grumbling for some tasty grub . 
pos,"hardly an objective documentary , but it's great cinematic polemic . . . love moore or loathe him , you've got to admire . . . the intensity with which he's willing to express his convictions . "
pos,the mark of a respectable summer blockbuster is one of two things : unadulterated thrills or genuine laughs . 
pos,"the film is visually dazzling , the depicted events dramatic , funny and poignant . "
pos,"a directorial tour de force by bernard rose , ivans xtc . is one of this year's very best pictures . "
pos,"what makes the movie work — to an admittedly limited extent — is the commitment of two genuinely engaging performers . weaver and lapaglia are both excellent , in the kind of low-key way that allows us to forget that they are actually movie folk . "
pos,even the digressions are funny . 
pos,mr . spielberg and his company just want you to enjoy yourselves without feeling conned . and they succeed merrily at their noble endeavor . 
pos,melodrama with a message . 
pos,"en sí mismo el rey león es un espectáculo digno de contemplarse en cine , dvd o en su soberbio montaje teatral ; pero el hacerlo en la pantalla imax es una experiencia colosal . "
pos,a perfectly pleasant if slightly pokey comedy . 
pos,"coppola's directorial debut is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema . "
pos,"at the end , when the now computerized yoda finally reveals his martial artistry , the film ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside . "
pos,wang xiaoshuai directs this intricately structured and well-realized drama that presents a fascinating glimpse of urban life and the class warfare that embroils two young men . 
pos,"it's hard to imagine anybody ever being "" in the mood "" to view a movie as harrowing and painful as the grey zone , but it's equally hard to imagine anybody being able to tear their eyes away from the screen once it's started . "
pos,"bogdanovich taps deep into the hearst mystique , entertainingly reenacting a historic scandal . "
pos,"a moving tale of love and destruction in unexpected places , unexamined lives . "
pos,clooney directs this film always keeping the balance between the fantastic and the believable . . . 
pos,beautifully produced . 
pos,smart and taut . 
pos,"even if you don't understand what on earth is going on , this is a movie that will stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why . "
pos, . . . a lesson in prehistoric hilarity . 
pos,"a fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys . "
pos,lawrence plumbs personal tragedy and also the human comedy . 
pos,"though a capable thriller , somewhere along the way k-19 jettisoned some crucial drama . "
pos,just about the surest bet for an all-around good time at the movies this summer . 
pos,"it would be disingenuous to call reno a great film , but you can say that about most of the flicks moving in and out of the multiplex . this is a movie that is what it is : a pleasant distraction , a friday night diversion , an excuse to eat popcorn . "
pos,os universos de chuck barris e charlie kaufman são complementares . e igualmente fascinantes . 
pos,"there is a certain sense of experimentation and improvisation to this film that may not always work , but it is nevertheless compelling . "
pos,"the four feathers has rewards , from the exoticism of its seas of sand to the fierce grandeur of its sweeping battle scenes . "
pos,"a delicious , quirky movie with a terrific screenplay and fanciful direction by michael gondry . "
pos,"this story still seems timely and important . and there's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after greene's story ends . "
pos,"the bodily function jokes are about what you'd expect , but there are rich veins of funny stuff in this movie . "
pos,"the performances are amiable and committed , and the comedy more often than not hits the bullseye . "
pos,"this time , the hype is quieter , and while the movie is slightly less successful than the first , it's still a rollicking good time for the most part . "
pos,there's plenty to enjoy -- in no small part thanks to lau . 
pos,"with a romantic comedy plotline straight from the ages , this cinderella story doesn't have a single surprise up its sleeve . but it does somehow manage to get you under its spell . "
pos,"though few will argue that it ranks with the best of herzog's works , invincible shows he's back in form , with an astoundingly rich film . "
pos," "" catch me "" feels capable of charming the masses with star power , a pop-induced score and sentimental moments that have become a spielberg trademark . "
pos,"by no means a great movie , but it is a refreshingly forthright one . "
pos,the casting of raymond j . barry as the 'assassin' greatly enhances the quality of neil burger's impressive fake documentary . 
pos,"despite besson's high-profile name being wasabi's big selling point , there is no doubt that krawczyk deserves a huge amount of the credit for the film's thoroughly winning tone . "
pos,"this documentary is a dazzling , remarkably unpretentious reminder of what [evans] had , lost , and got back . "
pos,"a thoughtful movie , a movie that is concerned with souls and risk and schemes and the consequences of one's actions . "
pos,"as satisfyingly odd and intriguing a tale as it was a century and a half ago . . . has a delightfully dour , deadpan tone and stylistic consistency . "
pos,"methodical , measured , and gently tedious in its comedy , secret ballot is a purposefully reductive movie -- which may be why it's so successful at lodging itself in the brain . "
pos,"a witty , trenchant , wildly unsentimental but flawed look at the ins and outs of modern moviemaking . "
pos,for most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche . 
pos,"by the standards of knucklehead swill , the hot chick is pretty damned funny . "
